Code,TotalShares,Industry,IndCode
sz300203,452800250.0,公用事业,801160.SI
sz300204,478157606.0,医药生物,801150.SI
sz300205,430056000.0,通信,801770.SI
sz300206,585000000.0,医药生物,801150.SI
sz300207,1291912500.0,电子,801080.SI
sz300208,766525000.0,电气设备,801730.SI
sz300209,292122316.0,计算机,801750.SI
sz300210,484219953.0,机械设备,801890.SI
sz300211,302675973.0,通信,801770.SI
sz300212,369786157.0,计算机,801750.SI
sz300213,594926386.0,通信,801770.SI
sz300214,425812614.0,化工,801030.SI
sz300215,758322487.0,电气设备,801730.SI
sz300216,361434920.0,医药生物,801150.SI
sz300217,1273493706.0,家用电器,801110.SI
sz300218,216987000.0,化工,801030.SI
sz300219,712920358.0,电子,801080.SI
sz300220,126000000.0,电子,801080.SI
sz300221,505688470.0,化工,801030.SI
sz300222,729820456.0,电气设备,801730.SI
sz300223,166434198.0,电子,801080.SI
sz300224,835116361.0,有色金属,801050.SI
sz300225,470340000.0,化工,801030.SI
sz300226,159320000.0,传媒,801760.SI
sz300227,148318152.0,电子,801080.SI
sz300228,473905092.0,机械设备,801890.SI
sz300229,471208546.0,计算机,801750.SI
sz300230,453447801.0,化工,801030.SI
sz300231,342509550.0,计算机,801750.SI
sz300232,630798387.0,电子,801080.SI
sz300233,393152238.0,医药生物,801150.SI
sz300234,289534588.0,建筑材料,801710.SI
sz300235,167831090.0,计算机,801750.SI
sz300236,193765944.0,化工,801030.SI
sz300237,807262506.0,建筑装饰,801720.SI
sz300238,265155701.0,医药生物,801150.SI
sz300239,460874108.0,医药生物,801150.SI
sz300240,365559750.0,交通运输,801170.SI
sz300241,276499613.0,电子,801080.SI
sz300242,636332984.0,传媒,801760.SI
sz300243,206864592.0,化工,801030.SI
sz300244,551029453.0,医药生物,801150.SI
sz300245,270960795.0,计算机,801750.SI
sz300246,146088000.0,医药生物,801150.SI
sz300247,804698313.0,家用电器,801110.SI
sz300248,324512401.0,计算机,801750.SI
sz300249,446121534.0,家用电器,801110.SI
sz300250,232269206.0,通信,801770.SI
sz300251,2933608432.0,传媒,801760.SI
sz300252,444464488.0,通信,801770.SI
sz300253,1600459582.0,计算机,801750.SI
sz300254,208308000.0,医药生物,801150.SI
sz300255,934966878.0,医药生物,801150.SI
sz300256,648108942.0,电子,801080.SI
sz300257,858000000.0,机械设备,801890.SI
sz300258,405000000.0,汽车,801880.SI
sz300259,534389981.0,机械设备,801890.SI
sz300260,201940000.0,机械设备,801890.SI
sz300261,536974518.0,化工,801030.SI
sz300262,670436299.0,公用事业,801160.SI
sz300263,882079304.0,公用事业,801160.SI
sz300264,413100000.0,计算机,801750.SI
sz300265,337500000.0,电气设备,801730.SI
sz300266,1017120320.0,机械设备,801890.SI
sz300267,2062604870.0,医药生物,801150.SI
sz300268,134000000.0,农林牧渔,801010.SI
sz300269,613688411.0,传媒,801760.SI
sz300270,272503000.0,计算机,801750.SI
sz300271,729626146.0,计算机,801750.SI
sz300272,398185632.0,家用电器,801110.SI
sz300273,787823576.0,医药生物,801150.SI
sz300274,1448768600.0,电气设备,801730.SI
sz300275,164276000.0,机械设备,801890.SI
sz300276,374400000.0,机械设备,801890.SI
sz300277,335000000.0,计算机,801750.SI
sz300278,545043412.0,机械设备,801890.SI
sz300279,448941998.0,电子,801080.SI
sz300280,128000000.0,机械设备,801890.SI
sz300281,279282387.0,机械设备,801890.SI
sz300282,249537637.0,电子,801080.SI
sz300283,414361350.0,电气设备,801730.SI
sz300284,578217846.0,建筑装饰,801720.SI
sz300285,598301142.0,化工,801030.SI
sz300286,144597000.0,电气设备,801730.SI
sz300287,1435273808.0,计算机,801750.SI
sz300288,337941402.0,计算机,801750.SI
sz300289,423805235.0,医药生物,801150.SI
sz300290,321429652.0,计算机,801750.SI
sz300291,812461176.0,传媒,801760.SI
sz300292,1274850476.0,通信,801770.SI
sz300293,270000000.0,机械设备,801890.SI
sz300294,401077201.0,医药生物,801150.SI
sz300295,192060000.0,传媒,801760.SI
sz300296,1628910650.0,电子,801080.SI
sz300297,1175365904.0,计算机,801750.SI
sz300298,407316839.0,医药生物,801150.SI
sz300299,570003955.0,传媒,801760.SI
sz300300,459393716.0,计算机,801750.SI
sz300301,790108769.0,电子,801080.SI
sz300302,421270038.0,计算机,801750.SI
sz300303,1251595547.0,电子,801080.SI
sz300304,872291218.0,汽车,801880.SI
sz300305,289789000.0,化工,801030.SI
sz300306,287473405.0,机械设备,801890.SI
sz300307,802000000.0,机械设备,801890.SI
sz300308,473857056.0,电气设备,801730.SI
sz300309,484026066.0,机械设备,801890.SI
sz300310,882445986.0,通信,801770.SI
sz300311,448009392.0,计算机,801750.SI
sz300312,320040000.0,通信,801770.SI
sz300313,197352789.0,农林牧渔,801010.SI
sz300314,288000000.0,医药生物,801150.SI
sz300315,2757992863.0,传媒,801760.SI
sz300316,984926080.0,电气设备,801730.SI
sz300317,854487361.0,电气设备,801730.SI
sz300318,821410144.0,医药生物,801150.SI
sz300319,704317930.0,电子,801080.SI
sz300320,528026400.0,化工,801030.SI
sz300321,88800000.0,化工,801030.SI
sz300322,407516850.0,电子,801080.SI
sz300323,840988759.0,电子,801080.SI
sz300324,1172196195.0,计算机,801750.SI
sz300325,1010672385.0,化工,801030.SI
sz300326,714920317.0,医药生物,801150.SI
sz300327,210057113.0,电子,801080.SI
sz300328,409770000.0,电子,801080.SI
sz300329,251289880.0,轻工制造,801140.SI
sz300330,168000000.0,计算机,801750.SI
sz300331,226048841.0,电子,801080.SI
sz300332,901602064.0,公用事业,801160.SI
sz300333,336000000.0,计算机,801750.SI
sz300334,276037707.0,公用事业,801160.SI
sz300335,362051545.0,公用事业,801160.SI
sz300336,537548070.0,传媒,801760.SI
sz300337,821920000.0,有色金属,801050.SI
sz300338,339619692.0,机械设备,801890.SI
sz300339,715466700.0,计算机,801750.SI
sz300340,117858178.0,电子,801080.SI
sz300341,510211336.0,机械设备,801890.SI
sz300342,431980272.0,家用电器,801110.SI
sz300343,590392690.0,传媒,801760.SI
sz300344,337747200.0,建筑材料,801710.SI
sz300345,441295483.0,机械设备,801890.SI
sz300346,160864000.0,电子,801080.SI
sz300347,500176537.0,医药生物,801150.SI
sz300348,299374846.0,计算机,801750.SI
sz300349,237821474.0,机械设备,801890.SI
sz300350,533640362.0,交通运输,801170.SI
sz300351,384606412.0,机械设备,801890.SI
sz300352,1449824087.0,计算机,801750.SI
sz300353,516938160.0,通信,801770.SI
sz300354,138341201.0,机械设备,801890.SI
sz300355,1604242081.0,建筑装饰,801720.SI
sz300356,414849620.0,电气设备,801730.SI
sz300357,161600000.0,医药生物,801150.SI
sz300358,440154435.0,医药生物,801150.SI
sz300359,633772477.0,传媒,801760.SI
sz300360,362670000.0,电气设备,801730.SI
sz300362,436999190.0,机械设备,801890.SI
sz300363,424957163.0,医药生物,801150.SI
sz300364,711654081.0,传媒,801760.SI
sz300365,175887600.0,计算机,801750.SI
sz300366,525576150.0,计算机,801750.SI
sz300367,855445172.0,计算机,801750.SI
sz300368,550336774.0,计算机,801750.SI
sz300369,796858689.0,计算机,801750.SI
sz300370,958682632.0,电气设备,801730.SI
sz300371,120000000.0,机械设备,801890.SI
sz300373,472490843.0,电子,801080.SI
sz300374,194680000.0,建筑材料,801710.SI
sz300375,185698788.0,汽车,801880.SI
sz300376,2329001956.0,电气设备,801730.SI
sz300377,742533330.0,计算机,801750.SI
sz300378,260969943.0,计算机,801750.SI
sz300379,277031708.0,计算机,801750.SI
sz300380,137440000.0,计算机,801750.SI
sz300381,406755366.0,医药生物,801150.SI
sz300382,312941225.0,机械设备,801890.SI
sz300383,1446351388.0,传媒,801760.SI
sz300384,167452961.0,计算机,801750.SI
sz300385,120000000.0,机械设备,801890.SI
sz300386,418044000.0,计算机,801750.SI
sz300387,124972000.0,化工,801030.SI
sz300388,305668467.0,公用事业,801160.SI
sz300389,317723036.0,电子,801080.SI
sz300390,344547500.0,电子,801080.SI
sz300391,198205415.0,机械设备,801890.SI
sz300392,384000000.0,传媒,801760.SI
sz300393,182795000.0,电气设备,801730.SI
sz300394,185850000.0,电子,801080.SI
sz300395,295173000.0,有色金属,801050.SI
sz300396,153350000.0,医药生物,801150.SI
sz300397,240000000.0,国防军工,801740.SI
sz300398,364000000.0,化工,801030.SI
sz300399,152000000.0,计算机,801750.SI
sz300400,240000000.0,机械设备,801890.SI
sz300401,181400000.0,医药生物,801150.SI
sz300402,202000000.0,机械设备,801890.SI
sz300403,335000000.0,家用电器,801110.SI
sz300404,134271000.0,医药生物,801150.SI
sz300405,117230380.0,化工,801030.SI
sz300406,500828609.0,医药生物,801150.SI
sz300407,275500000.0,电气设备,801730.SI
sz300408,1727950422.0,电子,801080.SI
sz300409,215000000.0,化工,801030.SI
sz300410,197107774.0,电子,801080.SI
sz300411,160000000.0,机械设备,801890.SI
sz300412,259191000.0,医药生物,801150.SI
sz300413,401000000.0,商业贸易,801200.SI
sz300414,170912351.0,电气设备,801730.SI
sz300415,432000000.0,机械设备,801890.SI
sz300416,125600000.0,机械设备,801890.SI
sz300417,81600000.0,机械设备,801890.SI
sz300418,1158825822.0,传媒,801760.SI
sz300419,367753770.0,计算机,801750.SI
sz300420,485231034.0,机械设备,801890.SI
sz300421,130554687.0,机械设备,801890.SI
sz300422,356068919.0,公用事业,801160.SI
sz300423,110962720.0,电气设备,801730.SI
sz300424,239988992.0,国防军工,801740.SI
sz300425,375274766.0,公用事业,801160.SI
sz300426,400000000.0,传媒,801760.SI
sz300427,283744000.0,电气设备,801730.SI
sz300428,242400000.0,有色金属,801050.SI
sz300429,257185994.0,化工,801030.SI
sz300430,113337040.0,机械设备,801890.SI
sz300431,331977525.0,传媒,801760.SI
sz300432,509990175.0,汽车,801880.SI
sz300433,2617923326.0,电子,801080.SI
sz300434,223191040.0,机械设备,801890.SI
sz300435,249190000.0,机械设备,801890.SI
sz300436,141875700.0,医药生物,801150.SI
sz300437,218321965.0,化工,801030.SI
sz300438,281151873.0,电子,801080.SI
sz300439,346960900.0,医药生物,801150.SI
sz300440,456020000.0,计算机,801750.SI
sz300441,367962873.0,机械设备,801890.SI
sz300442,100000000.0,机械设备,801890.SI
sz300443,238056802.0,电气设备,801730.SI
sz300444,325529157.0,电气设备,801730.SI
sz300445,165631800.0,机械设备,801890.SI
sz300446,122800000.0,化工,801030.SI
sz300447,299554466.0,电气设备,801730.SI
sz300448,218370659.0,计算机,801750.SI
sz300449,155496668.0,计算机,801750.SI
sz300450,429935006.0,机械设备,801890.SI
sz300451,242949263.0,计算机,801750.SI
sz300452,92800000.0,医药生物,801150.SI
sz300453,158720000.0,医药生物,801150.SI
sz300455,392000000.0,计算机,801750.SI
sz300456,187836644.0,国防军工,801740.SI
sz300457,309905670.0,机械设备,801890.SI
sz300458,332675160.0,电子,801080.SI
sz300459,1581260853.0,化工,801030.SI
sz300460,168274200.0,电子,801080.SI
sz300461,70543800.0,机械设备,801890.SI
sz300462,137760000.0,计算机,801750.SI
sz300463,558000000.0,医药生物,801150.SI
sz300464,208002500.0,机械设备,801890.SI
sz300465,450381457.0,计算机,801750.SI
sz300466,534244352.0,电气设备,801730.SI
sz300467,166830400.0,传媒,801760.SI
sz300468,105409700.0,计算机,801750.SI
sz300469,68300000.0,计算机,801750.SI
sz300470,106680000.0,机械设备,801890.SI
sz300471,370770000.0,机械设备,801890.SI
sz300472,100005000.0,机械设备,801890.SI
sz300473,104930000.0,汽车,801880.SI
sz300474,270396000.0,国防军工,801740.SI
sz300475,200000000.0,家用电器,801110.SI
sz300476,427615542.0,电子,801080.SI
sz300477,304735504.0,电气设备,801730.SI
sz300478,66670000.0,化工,801030.SI
sz300479,160000000.0,计算机,801750.SI
sz300480,192341172.0,机械设备,801890.SI
sz300481,160000000.0,化工,801030.SI
sz300482,176000000.0,医药生物,801150.SI
sz300483,61500000.0,机械设备,801890.SI
sz300484,208000000.0,电气设备,801730.SI
sz300485,240000000.0,医药生物,801150.SI
sz300486,141380881.0,机械设备,801890.SI
sz300487,202393750.0,化工,801030.SI
sz300488,105186774.0,机械设备,801890.SI
sz300489,90750000.0,有色金属,801050.SI
sz300490,200000000.0,电气设备,801730.SI
sz300491,145854000.0,电气设备,801730.SI
sz300492,83200000.0,建筑装饰,801720.SI
sz300493,300000000.0,电子,801080.SI
sz300494,240000000.0,传媒,801760.SI
sz300495,601207498.0,建筑装饰,801720.SI
sz300496,402339228.0,计算机,801750.SI
sz300497,112337250.0,医药生物,801150.SI
sz300498,5220356227.0,农林牧渔,801010.SI
sz300499,120006000.0,机械设备,801890.SI
sz300500,122960000.0,建筑装饰,801720.SI
sz300501,67258800.0,轻工制造,801140.SI
sz300502,232800000.0,电子,801080.SI
sz300503,253621000.0,机械设备,801890.SI
sz300505,93360000.0,化工,801030.SI
sz300506,300000000.0,建筑装饰,801720.SI
sz300507,120006000.0,汽车,801880.SI
sz300508,56820000.0,计算机,801750.SI
sz300509,80000000.0,机械设备,801890.SI
sz300510,226283357.0,电气设备,801730.SI
sz300511,228550000.0,农林牧渔,801010.SI
sz300512,270000000.0,机械设备,801890.SI
sz300513,121856000.0,计算机,801750.SI
sz300514,100000000.0,电气设备,801730.SI
sz300515,200000000.0,机械设备,801890.SI
sz300516,120000000.0,电子,801080.SI
sz300517,102400000.0,建筑装饰,801720.SI
sz300518,93340000.0,传媒,801760.SI
sz300519,160000000.0,医药生物,801150.SI
sz300520,211365000.0,计算机,801750.SI
sz300521,80000000.0,机械设备,801890.SI
sz300522,120006000.0,化工,801030.SI
sz300523,144000000.0,计算机,801750.SI
sz300525,72032000.0,计算机,801750.SI
sz300526,169814816.0,纺织服装,801130.SI
sz300527,485835000.0,国防军工,801740.SI
sz300528,372608054.0,传媒,801760.SI
sz300529,416604000.0,医药生物,801150.SI
sz300530,70000000.0,化工,801030.SI
sz300531,280000000.0,通信,801770.SI
sz300532,154029600.0,计算机,801750.SI
sz300533,100000000.0,传媒,801760.SI
sz300534,303345000.0,医药生物,801150.SI
sz300535,59740000.0,化工,801030.SI
sz300536,167593219.0,建筑装饰,801720.SI
sz300537,193027584.0,化工,801030.SI
sz300538,56476900.0,交通运输,801170.SI
sz300539,209000000.0,化工,801030.SI
sz300540,80000000.0,机械设备,801890.SI
sz300541,120000000.0,计算机,801750.SI
sz300542,91191500.0,计算机,801750.SI
sz300543,120000000.0,电子,801080.SI
sz300545,72066136.0,电子,801080.SI
sz300546,135205000.0,计算机,801750.SI
sz300547,59779215.0,汽车,801880.SI
sz300548,82670000.0,通信,801770.SI
sz300549,133340000.0,机械设备,801890.SI
sz300550,80000000.0,计算机,801750.SI
sz300551,73360000.0,机械设备,801890.SI
sz300552,106700000.0,计算机,801750.SI
sz300553,48000000.0,机械设备,801890.SI
sz300554,52000000.0,机械设备,801890.SI
sz300555,200000000.0,通信,801770.SI
sz300556,111133333.0,计算机,801750.SI
sz300557,55668540.0,机械设备,801890.SI
sz300558,401000000.0,医药生物,801150.SI
sz300559,71800000.0,计算机,801750.SI
sz300560,105180000.0,通信,801770.SI
sz300561,84000000.0,计算机,801750.SI
sz300562,188800000.0,医药生物,801150.SI
sz300563,80000000.0,通信,801770.SI
sz300565,160000000.0,通信,801770.SI
sz300566,124383000.0,电子,801080.SI
sz300567,81907000.0,机械设备,801890.SI
sz300568,192000000.0,化工,801030.SI
sz300569,150012000.0,电气设备,801730.SI
sz300570,229996800.0,通信,801770.SI
sz300571,80000000.0,通信,801770.SI
sz300572,67254000.0,机械设备,801890.SI
sz300573,80000000.0,医药生物,801150.SI
sz300575,73350000.0,化工,801030.SI
sz300576,120000000.0,化工,801030.SI
sz300577,120762720.0,纺织服装,801130.SI
sz300578,72000000.0,通信,801770.SI
sz300579,80000000.0,计算机,801750.SI
sz300580,200000000.0,汽车,801880.SI
sz300581,90400000.0,国防军工,801740.SI
sz300582,198000000.0,电子,801080.SI
sz300583,106666667.0,医药生物,801150.SI
sz300584,80000000.0,医药生物,801150.SI
sz300585,160000000.0,汽车,801880.SI
sz300586,96000000.0,化工,801030.SI
sz300587,104000000.0,化工,801030.SI
sz300588,100000000.0,计算机,801750.SI
sz300589,112671000.0,国防军工,801740.SI
sz300590,160000000.0,通信,801770.SI
sz300591,312000000.0,纺织服装,801130.SI
sz300592,122381100.0,建筑装饰,801720.SI
sz300593,115540000.0,电气设备,801730.SI
sz300595,122400000.0,医药生物,801150.SI
sz300596,180000000.0,化工,801030.SI
sz300597,240000000.0,通信,801770.SI
sz300598,80000000.0,计算机,801750.SI
sz300599,304000000.0,建筑材料,801710.SI
sz300600,100000000.0,电气设备,801730.SI
sz300601,421142000.0,医药生物,801150.SI
sz300602,100000000.0,电子,801080.SI
sz300603,102500000.0,通信,801770.SI
sz300604,76194000.0,机械设备,801890.SI
sz300605,84000000.0,计算机,801750.SI
sz300606,89200000.0,机械设备,801890.SI
sz300607,130442088.0,机械设备,801890.SI
sz300608,87646000.0,计算机,801750.SI
sz300609,100000000.0,计算机,801750.SI
sz300610,150000000.0,化工,801030.SI
sz300611,178950550.0,汽车,801880.SI
sz300612,108000000.0,传媒,801760.SI
sz300613,44444800.0,电子,801080.SI
sz300615,80000000.0,通信,801770.SI
sz300616,110390000.0,轻工制造,801140.SI
sz300617,66670000.0,电气设备,801730.SI
sz300618,120000000.0,有色金属,801050.SI
sz300619,74680000.0,机械设备,801890.SI
sz300620,88000000.0,通信,801770.SI
sz300621,136000000.0,建筑装饰,801720.SI
sz300622,85800000.0,商业贸易,801200.SI
sz300623,93600000.0,电子,801080.SI
sz300625,280000000.0,电子,801080.SI
sz300626,100000000.0,电气设备,801730.SI
sz300627,119200000.0,计算机,801750.SI
sz300628,74670000.0,通信,801770.SI
sz300629,66666700.0,机械设备,801890.SI
sz300630,122117620.0,医药生物,801150.SI
sz300631,102624000.0,公用事业,801160.SI
sz300632,115800000.0,电子,801080.SI
sz300633,400010000.0,医药生物,801150.SI
sz300635,84800000.0,建筑装饰,801720.SI
sz300636,81298000.0,医药生物,801150.SI
sz300637,120000000.0,化工,801030.SI
sz300638,80000000.0,通信,801770.SI
sz300639,91017000.0,医药生物,801150.SI
sz300640,80000000.0,轻工制造,801140.SI
sz300641,288000000.0,化工,801030.SI
sz300642,60000000.0,医药生物,801150.SI
sz300643,200000000.0,汽车,801880.SI
sz300645,66666667.0,计算机,801750.SI
sz300647,120000000.0,电子,801080.SI
sz300648,67700000.0,机械设备,801890.SI
sz300649,128000000.0,建筑装饰,801720.SI
sz300650,63148000.0,电子,801080.SI
sz300651,75733400.0,轻工制造,801140.SI
sz300652,88000000.0,汽车,801880.SI
sz300653,80000000.0,医药生物,801150.SI
sz300655,88249935.0,化工,801030.SI
sz300656,60000000.0,电子,801080.SI
sz300657,104000000.0,电子,801080.SI
sz300658,100000000.0,纺织服装,801130.SI
sz300659,82775000.0,计算机,801750.SI
sz300660,101080000.0,电气设备,801730.SI
sz300661,60000000.0,电子,801080.SI
sz300662,180000000.0,休闲服务,801210.SI
sz300663,131426719.0,计算机,801750.SI
sz300665,76000000.0,化工,801030.SI
sz300666,218760000.0,有色金属,801050.SI
sz300667,68000000.0,电气设备,801730.SI
sz300668,42160000.0,建筑装饰,801720.SI
sz300669,84200000.0,机械设备,801890.SI
sz300670,108000000.0,电气设备,801730.SI
sz300671,101350000.0,电子,801080.SI
sz300672,111764667.0,电子,801080.SI
sz300673,80000000.0,农林牧渔,801010.SI
sz300675,146666700.0,建筑装饰,801720.SI
sz300676,400100000.0,医药生物,801150.SI
sz300677,97239307.0,医药生物,801150.SI
sz300678,100000000.0,计算机,801750.SI
sz300680,68000000.0,汽车,801880.SI
sz300681,75600000.0,电气设备,801730.SI
sh600000,29352080397.0,银行,801780.SI
sh600004,2069320514.0,交通运输,801170.SI
sh600006,2000000000.0,汽车,801880.SI
sh600007,1007282534.0,房地产,801180.SI
sh600008,4820614124.0,公用事业,801160.SI
sh600009,1926958448.0,交通运输,801170.SI
sh600010,45585032648.0,钢铁,801040.SI
sh600011,15200383440.0,公用事业,801160.SI
sh600012,1658610000.0,交通运输,801170.SI
sh600015,12822686653.0,银行,801780.SI
sh600016,36485348752.0,银行,801780.SI
sh600017,3075653888.0,交通运输,801170.SI
sh600018,23173674650.0,交通运输,801170.SI
sh600019,22102656925.0,钢铁,801040.SI
sh600020,2247371832.0,交通运输,801170.SI
sh600021,2139739257.0,公用事业,801160.SI
sh600022,10946549616.0,钢铁,801040.SI
sh600023,13600689988.0,公用事业,801160.SI
sh600026,4032032861.0,交通运输,801170.SI
sh600027,9862976653.0,公用事业,801160.SI
sh600028,1.21071e+11,化工,801030.SI
sh600029,10088173272.0,交通运输,801170.SI
sh600030,12116908400.0,非银金融,801790.SI
sh600031,7643578969.0,机械设备,801890.SI
sh600033,2744400000.0,交通运输,801170.SI
sh600035,1730795923.0,交通运输,801170.SI
sh600036,25219845601.0,银行,801780.SI
sh600037,1391777884.0,传媒,801760.SI
sh600038,589476716.0,国防军工,801740.SI
sh600039,3610525510.0,建筑装饰,801720.SI
sh600048,11858441061.0,房地产,801180.SI
sh600050,21196596395.0,通信,801770.SI
sh600051,310880000.0,综合,801230.SI
sh600052,871789092.0,房地产,801180.SI
sh600053,433540800.0,综合,801230.SI
sh600054,747300000.0,休闲服务,801210.SI
sh600055,540816199.0,医药生物,801150.SI
sh600056,1068485534.0,医药生物,801150.SI
sh600057,1170779403.0,交通运输,801170.SI
sh600058,1071910711.0,商业贸易,801200.SI
sh600059,808524165.0,食品饮料,801120.SI
sh600060,1308481222.0,家用电器,801110.SI
sh600061,3694151713.0,非银金融,801790.SI
sh600062,869364758.0,医药生物,801150.SI
sh600063,1925894692.0,化工,801030.SI
sh600064,772473055.0,房地产,801180.SI
sh600066,2213939223.0,汽车,801880.SI
sh600067,1492110725.0,房地产,801180.SI
sh600068,4604777412.0,建筑装饰,801720.SI
sh600069,1249102957.0,轻工制造,801140.SI
sh600070,521946118.0,纺织服装,801130.SI
sh600071,237472456.0,电子,801080.SI
sh600072,736249883.0,国防军工,801740.SI
sh600073,937729472.0,食品饮料,801120.SI
sh600074,2437886049.0,电子,801080.SI
sh600075,972522352.0,化工,801030.SI
sh600076,1034264129.0,轻工制造,801140.SI
sh600077,1340122326.0,房地产,801180.SI
sh600078,662572861.0,化工,801030.SI
sh600079,1286049062.0,医药生物,801150.SI
sh600080,305295872.0,医药生物,801150.SI
sh600081,313560000.0,汽车,801880.SI
sh600082,646115826.0,综合,801230.SI
sh600083,230000000.0,综合,801230.SI
sh600084,1123726830.0,食品饮料,801120.SI
sh600085,1371470262.0,医药生物,801150.SI
sh600086,1350000000.0,轻工制造,801140.SI
sh600088,331422000.0,传媒,801760.SI
sh600089,3718647789.0,电气设备,801730.SI
sh600090,1439662945.0,医药生物,801150.SI
sh600091,437412524.0,化工,801030.SI
sh600093,1122447500.0,非银金融,801790.SI
sh600094,2475325057.0,房地产,801180.SI
sh600095,361263565.0,房地产,801180.SI
sh600096,1321379138.0,化工,801030.SI
sh600097,202597901.0,农林牧渔,801010.SI
sh600098,2726196558.0,公用事业,801160.SI
sh600099,219120000.0,汽车,801880.SI
sh600100,2963898951.0,计算机,801750.SI
sh600101,324178977.0,公用事业,801160.SI
sh600103,1773706005.0,轻工制造,801140.SI
sh600104,11683461365.0,汽车,801880.SI
sh600105,944993092.0,通信,801770.SI
sh600106,998516200.0,交通运输,801170.SI
sh600107,360000000.0,纺织服装,801130.SI
sh600108,1946915121.0,农林牧渔,801010.SI
sh600109,3024359310.0,非银金融,801790.SI
sh600110,1150312097.0,电子,801080.SI
sh600111,3633066000.0,有色金属,801050.SI
sh600112,509204846.0,电气设备,801730.SI
sh600113,318600000.0,综合,801230.SI
sh600114,436347649.0,有色金属,801050.SI
sh600115,14467585682.0,交通运输,801170.SI
sh600116,993005502.0,公用事业,801160.SI
sh600117,1045118252.0,钢铁,801040.SI
sh600118,1182489135.0,国防军工,801740.SI
sh600119,307400000.0,交通运输,801170.SI
sh600120,672606225.0,商业贸易,801200.SI
sh600121,1015343365.0,采掘,801020.SI
sh600122,1154160850.0,商业贸易,801200.SI
sh600123,1142400000.0,采掘,801020.SI
sh600125,1305521874.0,交通运输,801170.SI
sh600126,2597837756.0,钢铁,801040.SI
sh600127,641783218.0,农林牧渔,801010.SI
sh600128,246767500.0,综合,801230.SI
sh600129,426894000.0,医药生物,801150.SI
sh600130,768000000.0,通信,801770.SI
sh600131,504125155.0,公用事业,801160.SI
sh600132,483971198.0,食品饮料,801120.SI
sh600133,634257784.0,建筑装饰,801720.SI
sh600135,372991735.0,轻工制造,801140.SI
sh600136,487182186.0,传媒,801760.SI
sh600137,97217588.0,纺织服装,801130.SI
sh600138,723840000.0,休闲服务,801210.SI
sh600139,661890508.0,综合,801230.SI
sh600141,500720866.0,化工,801030.SI
sh600143,2716784786.0,化工,801030.SI
sh600145,1491100380.0,建筑材料,801710.SI
sh600146,469970000.0,纺织服装,801130.SI
sh600148,141516450.0,汽车,801880.SI
sh600149,380160000.0,综合,801230.SI
sh600150,1378117598.0,国防军工,801740.SI
sh600151,1434252287.0,电气设备,801730.SI
sh600152,440660747.0,纺织服装,801130.SI
sh600153,2835200530.0,交通运输,801170.SI
sh600155,1739556648.0,非银金融,801790.SI
sh600156,402110702.0,纺织服装,801130.SI
sh600157,12425795326.0,采掘,801020.SI
sh600158,843735373.0,传媒,801760.SI
sh600159,830003232.0,房地产,801180.SI
sh600160,2111666233.0,化工,801030.SI
sh600161,670106928.0,医药生物,801150.SI
sh600162,3400671424.0,房地产,801180.SI
sh600163,999465230.0,公用事业,801160.SI
sh600165,684883775.0,机械设备,801890.SI
sh600166,6670131290.0,汽车,801880.SI
sh600167,880045952.0,公用事业,801160.SI
sh600168,709569692.0,公用事业,801160.SI
sh600169,2563955000.0,机械设备,801890.SI
sh600170,8904397728.0,建筑装饰,801720.SI
sh600171,673807773.0,电子,801080.SI
sh600172,1426317987.0,机械设备,801890.SI
sh600173,725147460.0,房地产,801180.SI
sh600175,3576488773.0,综合,801230.SI
sh600176,2918589041.0,化工,801030.SI
sh600177,3581447353.0,纺织服装,801130.SI
sh600178,462080000.0,汽车,801880.SI
sh600179,1062128511.0,交通运输,801170.SI
sh600180,1016477464.0,交通运输,801170.SI
sh600182,340000000.0,化工,801030.SI
sh600183,1454472221.0,电子,801080.SI
sh600184,508760826.0,国防军工,801740.SI
sh600185,2060061002.0,房地产,801180.SI
sh600186,1062024311.0,食品饮料,801120.SI
sh600187,1653935128.0,公用事业,801160.SI
sh600188,4912016000.0,采掘,801020.SI
sh600189,310500000.0,农林牧渔,801010.SI
sh600190,2002291500.0,交通运输,801170.SI
sh600191,484932000.0,农林牧渔,801010.SI
sh600192,441748000.0,电气设备,801730.SI
sh600193,425373000.0,采掘,801020.SI
sh600195,429800000.0,农林牧渔,801010.SI
sh600196,2495131045.0,医药生物,801150.SI
sh600197,441000000.0,食品饮料,801120.SI
sh600198,882108472.0,通信,801770.SI
sh600199,555775002.0,食品饮料,801120.SI
sh600200,721891958.0,综合,801230.SI
sh600201,642252440.0,农林牧渔,801010.SI
sh600202,383340672.0,电气设备,801730.SI
sh600203,456447120.0,通信,801770.SI
sh600206,838778332.0,有色金属,801050.SI
sh600207,862955974.0,综合,801230.SI
sh600208,8599343536.0,房地产,801180.SI
sh600209,439011169.0,建筑装饰,801720.SI
sh600210,1516736158.0,轻工制造,801140.SI
sh600211,179619205.0,医药生物,801150.SI
sh600212,511697213.0,综合,801230.SI
sh600213,220000000.0,汽车,801880.SI
sh600215,465032880.0,房地产,801180.SI
sh600216,962848000.0,医药生物,801150.SI
sh600217,1411336529.0,公用事业,801160.SI
sh600218,368755000.0,机械设备,801890.SI
sh600219,9251102895.0,有色金属,801050.SI
sh600220,1783340326.0,纺织服装,801130.SI
